filename,width,height,class,xmin,ymin,xmax,ymax
V006_77_0_00_04_01_13_0_b02_20201203_0077_S01_1.jpg,3024,4032,fruit,251,735,2338,3167
V006_77_0_00_04_01_13_0_b02_20201203_0078_S01_1.jpg,3024,4032,fruit,853,1014,2233,2754
V006_77_0_00_04_01_13_0_b02_20201203_0079_S01_1.jpg,3024,4032,fruit,918,1473,2501,3367
V006_77_0_00_04_01_13_0_b02_20201203_0080_S01_1.jpg,3024,4032,fruit,263,392,1882,2388
V006_77_0_00_04_01_13_0_b02_20201203_0081_S01_1.jpg,3024,4032,fruit,611,1076,2086,2839
V006_77_0_00_04_01_13_0_b02_20201203_0082_S01_1.jpg,3024,4032,fruit,946,644,2390,2464
V006_77_0_00_04_01_13_0_b02_20201203_0083_S01_1.jpg,3024,4032,fruit,804,1042,2419,2911
V006_77_0_00_04_01_13_0_b02_20201203_0084_S01_1.jpg,3024,4032,fruit,812,629,2347,2534
V006_77_0_00_04_01_13_0_b02_20201203_0085_S01_1.jpg,3024,4032,fruit,1417,1123,2421,2503
V006_77_0_00_04_01_13_0_b02_20201203_0086_S01_1.jpg,3024,4032,fruit,1016,1014,2398,2762
V006_77_0_00_04_01_13_0_b02_20201203_0087_S01_1.jpg,3024,4032,fruit,1031,820,2423,2621
V006_77_0_00_04_01_13_0_b02_20201203_0088_S01_1.jpg,3024,4032,fruit,827,823,2313,2898
V006_77_0_00_04_01_13_0_b02_20201203_0089_S01_1.jpg,3024,4032,fruit,784,1472,1929,2977
V006_77_0_00_04_01_13_0_b02_20201203_0090_S01_1.jpg,3024,4032,fruit,898,825,2449,2715
V006_77_0_00_04_01_13_0_b02_20201203_0091_S01_1.jpg,3024,4032,fruit,874,1142,2206,2661
V006_77_0_00_04_01_13_0_b02_20201203_0092_S01_1.jpg,3024,4032,fruit,436,1076,1958,2757
V006_77_0_00_04_01_13_0_b02_20201203_0093_S01_1.jpg,3024,4032,fruit,855,1286,2231,3080
V006_77_0_00_04_01_13_0_b02_20201203_0094_S01_1.jpg,3024,4032,fruit,806,1036,2055,2831
V006_77_0_00_04_01_13_0_b02_20201203_0095_S01_1.jpg,3024,4032,fruit,710,957,2252,2840
V006_77_0_00_04_01_13_0_b02_20201203_0096_S01_1.jpg,3024,4032,fruit,823,959,2356,2528
V006_77_0_00_04_01_13_0_b02_20201203_0097_S01_1.jpg,3024,4032,fruit,688,513,2534,2568
V006_77_0_00_04_01_13_0_b02_20201203_0098_S01_1.jpg,3024,4032,fruit,697,1071,2441,3428
V006_77_0_00_04_01_13_0_b02_20201203_0099_S01_1.jpg,3024,4032,fruit,352,737,1686,2493
V006_77_0_00_04_01_13_0_b02_20201203_0100_S01_1.jpg,3024,4032,fruit,676,1470,1919,2918
V006_77_0_00_04_01_13_0_b02_20201203_0101_S01_1.jpg,3024,4032,fruit,813,1494,2046,3097
V006_77_0_00_04_01_13_0_b02_20201203_0102_S01_1.jpg,3024,4032,fruit,491,1302,2437,3144
V006_77_0_00_04_01_13_0_b02_20201203_0103_S01_1.jpg,3024,4032,fruit,810,948,2359,2852
V006_77_0_00_04_01_13_0_b02_20201203_0104_S01_1.jpg,3024,4032,fruit,682,766,2130,2793
V006_77_0_00_04_01_13_0_b02_20201203_0105_S01_1.jpg,3024,4032,fruit,492,1128,2331,3450
V006_77_0_00_04_01_13_0_b02_20201203_0106_S01_1.jpg,3024,4032,fruit,728,1360,1946,2930
V006_77_0_00_04_01_13_0_b02_20201203_0107_S01_1.jpg,3024,4032,fruit,889,1469,2090,2890
V006_77_0_00_04_01_13_0_b02_20201203_0108_S01_1.jpg,3024,4032,fruit,695,1135,2139,2836
V006_77_0_00_04_01_13_0_b02_20201203_0109_S01_1.jpg,3024,4032,fruit,869,1157,2420,2995
V006_77_0_00_04_01_13_0_b02_20201203_0110_S01_1.jpg,3024,4032,fruit,674,1267,2211,3134
V006_77_0_00_04_01_13_0_b02_20201203_0111_S01_1.jpg,3024,4032,fruit,839,836,2198,2590
V006_77_0_00_04_01_13_0_b02_20201203_0112_S01_1.jpg,3024,4032,fruit,715,1209,1961,2857
V006_77_0_00_04_01_13_0_b02_20201203_0113_S01_1.jpg,3024,4032,fruit,771,926,2431,2692
V006_77_0_00_04_01_13_0_b02_20201203_0114_S01_1.jpg,3024,4032,fruit,865,1575,2332,3114
V006_77_0_00_04_01_13_0_b02_20201203_0115_S01_1.jpg,3024,4032,fruit,1069,1575,2328,2879
V006_77_0_00_04_01_13_0_b02_20201203_0116_S01_1.jpg,3024,4032,fruit,1028,1157,2715,2955
V006_77_0_00_04_01_13_0_b02_20201203_0117_S01_1.jpg,3024,4032,fruit,710,1412,2368,3467
V006_77_0_00_04_01_13_0_b02_20201203_0118_S01_1.jpg,3024,4032,fruit,1007,907,2173,2573
V006_77_0_00_04_01_13_0_b02_20201203_0119_S01_1.jpg,3024,4032,fruit,546,1125,2465,3415
V006_77_0_00_04_01_13_0_b02_20201203_0120_S01_1.jpg,3024,4032,fruit,583,895,2363,2972
V006_77_0_00_04_01_13_0_b02_20201203_0121_S01_1.jpg,3024,4032,fruit,791,1565,1923,2848
V006_77_0_00_04_01_13_0_b02_20201203_0122_S01_1.jpg,3024,4032,fruit,686,763,2653,3006
V006_77_0_00_04_01_13_0_b02_20201203_0123_S01_1.jpg,3024,4032,fruit,835,1186,2277,2964
V006_77_0_00_04_01_13_0_b02_20201203_0124_S01_1.jpg,3024,4032,fruit,790,1320,2201,2977
V006_77_0_00_04_01_13_0_b02_20201203_0125_S01_1.jpg,3024,4032,fruit,715,1351,2395,3285
V006_77_0_00_04_01_13_0_b02_20201203_0126_S01_1.jpg,3024,4032,fruit,785,1205,2141,2874
V006_77_0_00_04_01_13_0_b02_20201203_0127_S01_1.jpg,3024,4032,fruit,387,911,1904,2842
V006_77_0_00_04_01_13_0_b02_20201203_0128_S01_1.jpg,3024,4032,fruit,595,1142,2262,3099
V006_77_0_00_04_01_13_0_b02_20201203_0129_S01_1.jpg,3024,4032,fruit,691,504,2371,2770
V006_77_0_00_04_01_13_0_b02_20201203_0130_S01_1.jpg,3024,4032,fruit,369,494,2421,2742
V006_77_0_00_04_01_13_0_b02_20201203_0131_S01_1.jpg,3024,4032,fruit,949,900,2398,2754
V006_77_0_00_04_01_13_0_b02_20201203_0132_S01_1.jpg,3024,4032,fruit,703,762,2206,2604
V006_77_0_00_04_01_13_0_b02_20201203_0133_S01_1.jpg,3024,4032,fruit,993,1041,2260,2623
V006_77_0_00_04_01_13_0_b02_20201203_0134_S01_1.jpg,3024,4032,fruit,1011,1035,2357,2727
V006_77_0_00_04_01_13_0_b02_20201203_0135_S01_1.jpg,3024,4032,fruit,1221,1221,2362,2611
V006_77_0_00_04_01_13_0_b02_20201203_0136_S01_1.jpg,3024,4032,fruit,612,894,2296,2864
V006_77_0_00_04_01_13_0_b02_20201203_0137_S01_1.jpg,3024,4032,fruit,848,1174,2340,2934
V006_77_0_00_04_01_13_0_b02_20201203_0138_S01_1.jpg,3024,4032,fruit,922,1126,2407,2834
V006_77_0_00_04_01_13_0_b02_20201203_0139_S01_1.jpg,3024,4032,fruit,522,747,2317,2814
V006_77_0_00_04_01_13_0_b02_20201203_0140_S01_1.jpg,3024,4032,fruit,912,1014,2420,2755
V006_77_0_00_04_01_13_0_b02_20201203_0141_S01_1.jpg,3024,4032,fruit,576,937,2273,3199
V006_77_0_00_04_01_13_0_b02_20201203_0142_S01_1.jpg,3024,4032,fruit,779,1208,2213,2929
V006_77_0_00_04_01_13_0_b02_20201203_0143_S01_1.jpg,3024,4032,fruit,928,1273,2103,2824
V006_77_0_00_04_01_13_0_b02_20201203_0144_S01_1.jpg,3024,4032,fruit,395,1044,1991,3181
V006_77_0_00_04_01_13_0_b02_20201203_0145_S01_1.jpg,3024,4032,fruit,745,1126,2051,2799
V006_77_0_00_04_01_13_0_b02_20201203_0146_S01_1.jpg,3024,4032,fruit,1064,967,2863,3024
V006_77_0_00_04_01_13_0_b02_20201203_0147_S01_1.jpg,3024,4032,fruit,872,1036,2382,2953
V006_77_0_00_04_01_13_0_b02_20201203_0148_S01_1.jpg,3024,4032,fruit,977,894,2381,2814
V006_77_0_00_04_01_13_0_b02_20201203_0149_S01_1.jpg,3024,4032,fruit,768,882,2169,2737
V006_77_0_00_04_01_13_0_b02_20201203_0150_S01_1.jpg,3024,4032,fruit,832,1672,2128,3240
V006_77_0_00_04_01_13_0_b02_20201203_0151_S01_1.jpg,3024,4032,fruit,769,1166,2240,2640
V006_77_0_00_04_01_13_0_b02_20201203_0152_S01_1.jpg,3024,4032,fruit,513,1051,2284,3107
V006_77_0_00_04_01_13_0_b02_20201203_0153_S01_1.jpg,3024,4032,fruit,239,663,2124,2541
V006_77_0_00_04_01_13_0_b02_20201203_0154_S01_1.jpg,3024,4032,fruit,980,1368,2187,2878
V006_77_0_00_04_01_13_0_b02_20201203_0155_S01_1.jpg,3024,4032,fruit,471,1101,2167,3152
V006_77_0_00_04_01_13_0_b02_20201203_0156_S01_1.jpg,3024,4032,fruit,638,1202,2179,3075
V006_77_0_00_04_01_13_0_b02_20201203_0157_S01_1.jpg,3024,4032,fruit,730,1155,2438,3159
V006_77_0_00_04_01_13_0_b02_20201203_0158_S01_1.jpg,3024,4032,fruit,720,1268,2170,3076
V006_77_0_00_04_01_13_0_b02_20201203_0159_S01_1.jpg,3024,4032,fruit,544,1290,2204,3252
V006_77_0_00_04_01_13_0_b02_20201203_0160_S01_1.jpg,3024,4032,fruit,849,1068,2349,2952
V006_77_0_00_04_01_13_0_b02_20201203_0161_S01_1.jpg,3024,4032,fruit,1014,1243,2377,2919
V006_77_0_00_04_01_13_0_b02_20201203_0162_S01_1.jpg,3024,4032,fruit,213,937,1801,2686
V006_77_0_00_04_01_13_0_b02_20201203_0163_S01_1.jpg,3024,4032,fruit,882,1221,1936,2502
V006_77_0_00_04_01_13_0_b02_20201203_0164_S01_1.jpg,3024,4032,fruit,555,808,2269,2523
V006_77_0_00_04_01_13_0_b02_20201203_0165_S01_1.jpg,3024,4032,fruit,669,961,1903,2435
V006_77_0_00_04_01_13_0_b02_20201203_0166_S01_1.jpg,3024,4032,fruit,648,1522,2049,3123
V006_77_0_00_04_01_13_0_b02_20201203_0167_S01_1.jpg,3024,4032,fruit,895,1234,2016,2595
V006_77_0_00_04_01_13_0_b02_20201203_0168_S01_1.jpg,3024,4032,fruit,641,551,2635,2743
V006_77_0_00_04_01_13_0_b02_20201203_0169_S01_1.jpg,3024,4032,fruit,1212,1531,2596,3112
V006_77_0_00_04_01_13_0_b02_20201203_0170_S01_1.jpg,3024,4032,fruit,892,1001,2686,2973
V006_77_0_00_04_01_13_0_b02_20201203_0171_S01_1.jpg,3024,4032,fruit,842,1351,2286,3052
V006_77_0_00_04_01_13_0_b02_20201203_0172_S01_1.jpg,3024,4032,fruit,1022,1151,2536,2972
V006_77_0_00_04_01_13_0_b02_20201203_0173_S01_1.jpg,3024,4032,fruit,571,1301,1905,2812
V006_77_0_00_04_01_13_0_b02_20201203_0174_S01_1.jpg,3024,4032,fruit,622,861,2126,2743
V006_77_0_00_04_01_13_0_b02_20201203_0175_S01_1.jpg,3024,4032,fruit,611,641,2285,2813
V006_77_0_00_04_01_13_0_b02_20201203_0176_S01_1.jpg,3024,4032,fruit,472,521,2776,2873
V006_77_0_00_04_01_13_0_b02_20201203_0177_S01_1.jpg,3024,4032,fruit,702,1021,2506,2943
V006_77_0_00_04_01_13_0_b02_20201203_0178_S01_1.jpg,3024,4032,fruit,1112,861,2666,2723
V006_77_0_00_04_01_13_0_b02_20201203_0179_S01_1.jpg,3024,4032,fruit,792,1331,2106,2942
V006_77_0_00_04_01_13_0_b02_20201203_0180_S01_1.jpg,3024,4032,fruit,992,731,2526,2603
V006_77_0_00_04_01_13_0_b02_20201203_0181_S01_1.jpg,3024,4032,fruit,561,1381,2115,2912
V006_77_0_00_04_01_13_0_b02_20201203_0182_S01_1.jpg,3024,4032,fruit,592,1021,2256,2783
V006_77_0_00_04_01_13_0_b02_20201203_0183_S01_1.jpg,3024,4032,fruit,872,1221,2606,3102
V006_77_0_00_04_01_13_0_b02_20201203_0184_S01_1.jpg,3024,4032,fruit,611,851,2595,3033
V006_77_0_00_04_01_13_0_b02_20201203_0185_S01_1.jpg,3024,4032,fruit,902,1311,2456,3192
V006_77_0_00_04_01_13_0_b02_20201203_0186_S01_1.jpg,3024,4032,fruit,852,1241,2346,3162
V006_77_0_00_04_01_13_0_b02_20201203_0187_S01_1.jpg,3024,4032,fruit,672,1211,2366,3472
V006_77_0_00_04_01_13_0_b02_20201203_0188_S01_1.jpg,3024,4032,fruit,522,1151,1746,2712
V006_77_0_00_04_01_13_0_b02_20201203_0189_S01_1.jpg,3024,4032,fruit,551,1021,2365,2953
V006_77_0_00_04_01_13_0_b02_20201203_0190_S01_1.jpg,3024,4032,fruit,332,691,2466,2993
V006_77_0_00_04_01_13_0_b02_20201203_0191_S01_1.jpg,3024,4032,fruit,842,901,2566,3043
V006_77_0_00_04_01_13_0_b02_20201203_0192_S01_1.jpg,3024,4032,fruit,973,1081,2447,2813
V006_77_0_00_04_01_13_0_b02_20201203_0193_S01_1.jpg,3024,4032,fruit,652,1641,2046,3332
V006_77_0_00_04_01_13_0_b02_20201203_0194_S01_1.jpg,3024,4032,fruit,722,1411,2406,3102
V006_77_0_00_04_01_13_0_b02_20201203_0195_S01_1.jpg,3024,4032,fruit,661,991,2595,3003
V006_77_0_00_04_01_13_0_b02_20201203_0196_S01_1.jpg,3024,4032,fruit,501,821,2555,2793
V006_77_0_00_04_01_13_0_b02_20201203_0197_S01_1.jpg,3024,4032,fruit,651,851,2505,2823
V006_77_0_00_04_01_13_0_b02_20201203_0198_S01_1.jpg,3024,4032,fruit,652,1161,2196,3142
V006_77_0_00_04_01_13_0_b02_20201203_0199_S01_1.jpg,3024,4032,fruit,842,1371,2256,2872
V006_77_0_00_04_01_13_0_b02_20201203_0200_S01_1.jpg,3024,4032,fruit,642,1411,1946,3032
V006_77_0_00_04_01_13_0_b02_20201203_0201_S01_1.jpg,3024,4032,fruit,472,961,2366,3223
V006_77_0_00_04_01_13_0_b02_20201203_0202_S01_1.jpg,3024,4032,fruit,822,1431,2166,3182
V006_77_0_00_04_01_13_0_b02_20201203_0203_S01_1.jpg,3024,4032,fruit,662,941,2356,2903
V006_77_0_00_04_01_13_0_b02_20201203_0204_S01_1.jpg,3024,4032,fruit,1002,1171,2927,3042
V006_77_0_00_04_01_13_0_b02_20201203_0205_S01_1.jpg,3024,4032,fruit,782,1191,2196,3112
V006_77_0_00_04_01_13_0_b02_20201203_0206_S01_1.jpg,3024,4032,fruit,1112,1041,2867,3133
V006_77_0_00_04_01_13_0_b02_20201203_0207_S01_1.jpg,3024,4032,fruit,672,1301,2146,3242
V006_77_0_00_04_01_13_0_b02_20201203_0208_S01_1.jpg,3024,4032,fruit,642,1071,1976,2773
V006_77_0_00_04_01_13_0_b02_20201203_0209_S01_1.jpg,3024,4032,fruit,912,1311,2436,3032
V006_77_0_00_04_01_13_0_b02_20201203_0210_S01_1.jpg,3024,4032,fruit,822,1251,2466,3092
V006_77_0_00_04_01_13_0_b02_20201203_0211_S01_1.jpg,3024,4032,fruit,522,1161,2226,3112
V006_77_0_00_04_01_13_0_b02_20201203_0212_S01_1.jpg,3024,4032,fruit,802,1511,2346,3242
V006_77_0_00_04_01_13_0_b02_20201203_0213_S01_1.jpg,3024,4032,fruit,622,1361,2006,3052
V006_77_0_00_04_01_13_0_b02_20201203_0214_S01_1.jpg,3024,4032,fruit,842,1021,2506,3113
V006_77_0_00_04_01_13_0_b02_20201203_0215_S01_1.jpg,3024,4032,fruit,1002,1552,2206,3103
V006_77_0_00_04_01_13_0_b02_20201203_0216_S01_1.jpg,3024,4032,fruit,502,1171,2206,3312
V006_77_0_00_04_01_13_0_b02_20201203_0217_S01_1.jpg,3024,4032,fruit,782,1021,2046,2643
V006_77_0_00_04_01_13_0_b02_20201203_0218_S01_1.jpg,3024,4032,fruit,812,751,2196,2643
V006_77_0_00_04_01_13_0_b02_20201203_0219_S01_1.jpg,3024,4032,fruit,682,1632,1956,3123
V006_77_0_00_04_01_13_0_b02_20201203_0220_S01_1.jpg,3024,4032,fruit,392,1091,2146,2843
V006_77_0_00_04_01_13_0_b02_20201203_0221_S01_1.jpg,3024,4032,fruit,432,691,2196,2643
V006_77_0_00_04_01_13_0_b02_20201203_0222_S01_1.jpg,3024,4032,fruit,712,771,2436,2803
V006_77_0_00_04_01_13_0_b02_20201203_0223_S01_1.jpg,3024,4032,fruit,582,1111,2066,2913
V006_77_0_00_04_01_13_0_b02_20201203_0224_S01_1.jpg,3024,4032,fruit,632,1041,2186,2823
V006_77_0_00_04_01_13_0_b02_20201203_0225_S01_1.jpg,3024,4032,fruit,992,841,2416,2593
V006_77_0_00_04_01_13_0_b06_20201127_0000_S01_1.jpg,2196,4640,fruit,572,1961,1456,2791
V006_77_0_00_04_01_13_0_b06_20201127_0001_S01_1.jpg,2196,4640,fruit,522,1721,1446,2892
V006_77_0_00_04_01_13_0_b06_20201127_0002_S01_1.jpg,2196,4640,fruit,422,1661,1436,2651
V006_77_0_00_04_01_13_0_b06_20201127_0003_S01_1.jpg,2196,4640,fruit,522,1621,1636,2861
V006_77_0_00_04_01_13_0_b06_20201127_0004_S01_1.jpg,2196,4640,fruit,682,1911,1576,2892
V006_77_0_00_04_01_13_0_b06_20201127_0005_S01_1.jpg,2196,4640,fruit,622,1631,1646,2972
V006_77_0_00_04_01_13_0_b06_20201127_0006_S01_1.jpg,2196,4640,fruit,923,1802,1817,2877
V006_77_0_00_04_01_13_0_b06_20201127_0007_S01_1.jpg,2196,4640,fruit,655,1522,1449,2542
V006_77_0_00_04_01_13_0_b06_20201127_0008_S01_1.jpg,2196,4640,fruit,589,1835,1496,2809
V006_77_0_00_04_01_13_0_b06_20201127_0009_S01_1.jpg,2196,4640,fruit,495,1935,1596,2922
V006_77_0_00_04_01_13_0_b06_20201127_0010_S01_1.jpg,2196,4640,fruit,715,1794,1556,2661
V006_77_0_00_04_01_13_0_b06_20201127_0011_S01_1.jpg,2196,4640,fruit,816,1988,1650,2856
V006_77_0_00_04_01_13_0_b06_20201127_0012_S01_1.jpg,2196,4640,fruit,589,1488,1543,2716
V006_77_0_00_04_01_13_0_b06_20201127_0013_S01_1.jpg,2196,4640,fruit,588,1721,1662,2815
V006_77_0_00_04_01_13_0_b06_20201127_0014_S01_1.jpg,2196,4640,fruit,381,1921,1435,3062
V006_77_0_00_04_01_13_0_b06_20201127_0015_S01_1.jpg,2196,4640,fruit,756,1942,1496,2776
V006_77_0_00_04_01_13_0_b06_20201127_0016_S01_1.jpg,2196,4640,fruit,862,2002,1683,2816
V006_77_0_00_04_01_13_0_b06_20201127_0017_S01_1.jpg,2196,4640,fruit,855,1794,1816,2642
V006_77_0_00_04_01_13_0_b06_20201127_0018_S01_1.jpg,2196,4640,fruit,669,1948,1657,2776
